roi,mics,label,R,G,B,A,coor.x,coor.y,coor.z
732,2280,7Networks_RH_Limbic_TempPole_1,220,249,158,0,36,0,-45
733,2281,7Networks_RH_Limbic_TempPole_2,220,249,164,0,24,6,-43
734,2282,7Networks_RH_Limbic_TempPole_3,220,249,172,0,33,14,-40
735,2283,7Networks_RH_Limbic_TempPole_4,220,250,165,0,40,-10,-35
736,2284,7Networks_RH_Limbic_TempPole_5,220,250,166,0,29,-7,-36
737,2285,7Networks_RH_Limbic_TempPole_6,220,250,167,0,51,-7,-38
738,2286,7Networks_RH_Limbic_TempPole_7,220,250,168,0,20,0,-32
739,2287,7Networks_RH_Limbic_TempPole_8,220,250,169,0,23,5,-29
740,2288,7Networks_RH_Limbic_TempPole_9,220,250,170,0,35,-17,-31
741,2289,7Networks_RH_Limbic_TempPole_10,220,250,171,0,52,-21,-30
742,2290,7Networks_RH_Limbic_TempPole_11,220,250,172,0,42,-22,-25
743,2291,7Networks_RH_Limbic_TempPole_12,220,251,165,0,31,14,-31
744,2292,7Networks_RH_Limbic_TempPole_13,220,251,166,0,40,22,-31
745,2293,7Networks_RH_Limbic_TempPole_14,220,251,167,0,22,-14,-30
746,2294,7Networks_RH_Limbic_TempPole_15,220,251,168,0,45,-31,-23
747,2295,7Networks_RH_Limbic_TempPole_16,220,251,169,0,39,11,-24
748,2296,7Networks_RH_Limbic_TempPole_17,220,251,170,0,22,-23,-23
749,2297,7Networks_RH_Limbic_TempPole_18,220,251,171,0,43,12,-21
750,2298,7Networks_RH_Cont_Par_1,230,147,30,0,60,-40,36
751,2299,7Networks_RH_Cont_Par_2,230,147,31,0,60,-45,41
752,2300,7Networks_RH_Cont_Par_3,230,147,32,0,55,-51,47
753,2301,7Networks_RH_Cont_Par_4,230,147,33,0,56,-38,47
754,2302,7Networks_RH_Cont_Par_5,230,147,35,0,37,-73,47
755,2303,7Networks_RH_Cont_Par_6,230,147,36,0,52,-43,49
756,2304,7Networks_RH_Cont_Par_7,230,147,37,0,44,-62,53
757,2305,7Networks_RH_Cont_Par_8,230,147,38,0,52,-34,50
758,2306,7Networks_RH_Cont_Par_9,230,147,39,0,45,-52,54
759,2307,7Networks_RH_Cont_Par_10,230,147,40,0,46,-46,47
760,2308,7Networks_RH_Cont_Par_11,230,147,41,0,38,-61,47
761,2309,7Networks_RH_Cont_Par_12,230,148,34,0,40,-52,43
762,2310,7Networks_RH_Cont_Temp_1,230,147,34,0,60,-26,-24
763,2311,7Networks_RH_Cont_Temp_2,230,148,33,0,60,-38,-20
764,2312,7Networks_RH_Cont_Temp_3,230,148,35,0,65,-33,-13
765,2313,7Networks_RH_Cont_Temp_4,230,148,36,0,62,-44,-14
766,2314,7Networks_RH_Cont_Temp_5,230,148,37,0,66,-41,-6
767,2315,7Networks_RH_Cont_Temp_6,230,148,38,0,64,-50,2
768,2316,7Networks_RH_Cont_PFCv_1,229,148,35,0,33,19,-10
769,2317,7Networks_RH_Cont_PFCv_2,229,148,36,0,41,24,-12
770,2318,7Networks_RH_Cont_PFCv_3,229,148,37,0,34,23,-3
771,2319,7Networks_RH_Cont_PFCl_1,229,146,33,0,25,40,-16
772,2320,7Networks_RH_Cont_PFCl_2,229,147,26,0,26,51,-14
773,2321,7Networks_RH_Cont_PFCl_3,229,147,27,0,36,55,-12
774,2322,7Networks_RH_Cont_PFCl_4,229,147,28,0,44,46,-14
775,2323,7Networks_RH_Cont_PFCl_5,229,147,29,0,51,40,-8
776,2324,7Networks_RH_Cont_PFCl_6,229,147,30,0,30,59,-4
777,2325,7Networks_RH_Cont_PFCl_7,229,147,31,0,42,51,-3
778,2326,7Networks_RH_Cont_PFCl_8,229,147,32,0,23,62,1
779,2327,7Networks_RH_Cont_PFCl_9,229,147,33,0,49,42,1
780,2328,7Networks_RH_Cont_PFCl_10,229,148,26,0,33,56,9
781,2329,7Networks_RH_Cont_PFCl_11,229,148,27,0,41,50,7
782,2330,7Networks_RH_Cont_PFCl_12,229,148,28,0,45,39,10
783,2331,7Networks_RH_Cont_PFCl_13,229,148,29,0,55,16,12
784,2332,7Networks_RH_Cont_PFCl_14,229,148,30,0,25,58,13
785,2333,7Networks_RH_Cont_PFCl_15,229,148,31,0,52,29,18
786,2334,7Networks_RH_Cont_PFCl_16,229,148,32,0,43,45,18
787,2335,7Networks_RH_Cont_PFCl_17,229,148,34,0,50,18,22
788,2336,7Networks_RH_Cont_PFCl_18,229,148,38,0,44,33,19
789,2337,7Networks_RH_Cont_PFCl_19,229,148,39,0,32,48,21
790,2338,7Networks_RH_Cont_PFCl_20,229,148,40,0,25,56,25
791,2339,7Networks_RH_Cont_PFCl_21,229,149,33,0,46,25,26
792,2340,7Networks_RH_Cont_PFCl_22,229,149,34,0,46,34,28
793,2341,7Networks_RH_Cont_PFCl_23,229,149,35,0,38,41,29
794,2342,7Networks_RH_Cont_PFCl_24,229,149,36,0,41,17,28
795,2343,7Networks_RH_Cont_PFCl_25,229,149,37,0,51,24,33
796,2344,7Networks_RH_Cont_PFCl_26,229,149,38,0,41,31,37
797,2345,7Networks_RH_Cont_PFCl_27,229,149,39,0,38,10,35
798,2346,7Networks_RH_Cont_PFCl_28,229,149,40,0,33,39,40
799,2347,7Networks_RH_Cont_PFCl_29,229,150,33,0,44,19,44
800,2348,7Networks_RH_Cont_PFCl_30,229,150,34,0,35,32,45
801,2349,7Networks_RH_Cont_PFCl_31,229,150,35,0,45,6,47
802,2350,7Networks_RH_Cont_PFCl_32,229,150,36,0,31,24,51
803,2351,7Networks_RH_Cont_PFCl_33,229,150,37,0,39,10,57
804,2352,7Networks_RH_Cont_PFCl_34,229,150,38,0,30,11,53
805,2353,7Networks_RH_Cont_PFCl_35,229,150,39,0,23,19,61
806,2354,7Networks_RH_Cont_PFCl_36,229,150,40,0,24,8,65
807,2355,7Networks_RH_Cont_pCun_1,229,147,35,0,15,-66,33
808,2356,7Networks_RH_Cont_pCun_2,229,147,36,0,14,-74,43
809,2357,7Networks_RH_Cont_pCun_3,229,147,37,0,6,-75,47
810,2358,7Networks_RH_Cont_Cing_1,229,147,34,0,7,-33,27
811,2359,7Networks_RH_Cont_Cing_2,229,147,38,0,6,10,27
812,2360,7Networks_RH_Cont_Cing_3,229,147,39,0,5,-18,30
813,2361,7Networks_RH_Cont_Cing_4,229,147,40,0,5,-2,31
814,2362,7Networks_RH_Cont_PFCmp_1,230,148,39,0,8,35,20
815,2363,7Networks_RH_Cont_PFCmp_2,230,148,40,0,11,27,28
816,2364,7Networks_RH_Cont_PFCmp_3,230,148,41,0,7,35,32
817,2365,7Networks_RH_Cont_PFCmp_4,230,148,42,0,5,28,47
818,2366,7Networks_RH_Cont_PFCmp_5,230,148,43,0,5,19,60
819,2367,7Networks_RH_Default_Par_1,205,62,71,0,57,-48,13
820,2368,7Networks_RH_Default_Par_2,205,62,72,0,51,-44,20
821,2369,7Networks_RH_Default_Par_3,205,62,73,0,49,-57,19
822,2370,7Networks_RH_Default_Par_4,205,62,74,0,48,-51,19
823,2371,7Networks_RH_Default_Par_5,205,62,75,0,56,-48,22
824,2372,7Networks_RH_Default_Par_6,205,62,76,0,50,-63,23
825,2373,7Networks_RH_Default_Par_7,205,62,78,0,44,-56,28
826,2374,7Networks_RH_Default_Par_8,205,62,79,0,48,-70,27
827,2375,7Networks_RH_Default_Par_9,205,62,80,0,54,-54,25
828,2376,7Networks_RH_Default_Par_10,205,62,81,0,55,-43,30
829,2377,7Networks_RH_Default_Par_11,205,62,82,0,55,-49,32
830,2378,7Networks_RH_Default_Par_12,205,62,83,0,50,-61,34
831,2379,7Networks_RH_Default_Par_13,205,62,84,0,57,-55,34
832,2380,7Networks_RH_Default_Par_14,205,63,77,0,47,-67,42
833,2381,7Networks_RH_Default_Par_15,205,63,78,0,50,-58,45
834,2382,7Networks_RH_Default_Temp_1,205,61,71,0,46,9,-37
835,2383,7Networks_RH_Default_Temp_2,205,61,72,0,58,-5,-27
836,2384,7Networks_RH_Default_Temp_3,205,61,73,0,52,9,-27
837,2385,7Networks_RH_Default_Temp_4,205,61,74,0,49,18,-23
838,2386,7Networks_RH_Default_Temp_5,205,61,75,0,65,-11,-17
839,2387,7Networks_RH_Default_Temp_6,205,61,76,0,57,-2,-19
840,2388,7Networks_RH_Default_Temp_7,205,61,77,0,53,10,-18
841,2389,7Networks_RH_Default_Temp_8,205,61,79,0,65,-24,-16
842,2390,7Networks_RH_Default_Temp_9,205,61,80,0,54,3,-14
843,2391,7Networks_RH_Default_Temp_10,205,61,81,0,55,-12,-14
844,2392,7Networks_RH_Default_Temp_11,205,61,82,0,63,-19,-10
845,2393,7Networks_RH_Default_Temp_12,205,61,83,0,55,-6,-9
846,2394,7Networks_RH_Default_Temp_13,205,61,84,0,64,-28,-5
847,2395,7Networks_RH_Default_Temp_14,205,61,85,0,49,-20,-8
848,2396,7Networks_RH_Default_Temp_15,205,62,85,0,51,-31,-4
849,2397,7Networks_RH_Default_Temp_16,205,63,79,0,63,-39,1
850,2398,7Networks_RH_Default_Temp_17,205,63,80,0,50,-38,4
851,2399,7Networks_RH_Default_PFCv_1,205,61,78,0,29,19,-20
852,2400,7Networks_RH_Default_PFCv_2,205,62,77,0,37,26,-18
853,2401,7Networks_RH_Default_PFCv_3,205,63,81,0,36,37,-13
854,2402,7Networks_RH_Default_PFCv_4,205,63,82,0,46,30,-12
855,2403,7Networks_RH_Default_PFCv_5,205,63,83,0,48,31,-4
856,2404,7Networks_RH_Default_PFCv_6,205,63,84,0,55,31,4
857,2405,7Networks_RH_Default_PFCv_7,205,64,77,0,55,22,8
858,2406,7Networks_RH_Default_PFCdPFCm_1,204,61,75,0,5,41,-13
859,2407,7Networks_RH_Default_PFCdPFCm_2,204,61,76,0,6,56,-10
860,2408,7Networks_RH_Default_PFCdPFCm_3,204,61,77,0,5,34,-6
861,2409,7Networks_RH_Default_PFCdPFCm_4,204,61,78,0,8,50,-3
862,2410,7Networks_RH_Default_PFCdPFCm_5,204,62,71,0,7,65,3
863,2411,7Networks_RH_Default_PFCdPFCm_6,204,62,72,0,7,41,1
864,2412,7Networks_RH_Default_PFCdPFCm_7,204,62,73,0,18,67,11
865,2413,7Networks_RH_Default_PFCdPFCm_8,204,62,74,0,7,54,10
866,2414,7Networks_RH_Default_PFCdPFCm_9,204,62,75,0,9,43,10
867,2415,7Networks_RH_Default_PFCdPFCm_10,204,62,76,0,6,32,12
868,2416,7Networks_RH_Default_PFCdPFCm_11,204,62,77,0,7,65,16
869,2417,7Networks_RH_Default_PFCdPFCm_12,204,62,79,0,15,62,23
870,2418,7Networks_RH_Default_PFCdPFCm_13,204,62,80,0,5,21,21
871,2419,7Networks_RH_Default_PFCdPFCm_14,204,62,81,0,7,45,22
872,2420,7Networks_RH_Default_PFCdPFCm_15,204,62,82,0,5,57,27
873,2421,7Networks_RH_Default_PFCdPFCm_16,204,62,83,0,17,52,36
874,2422,7Networks_RH_Default_PFCdPFCm_17,204,62,84,0,9,57,39
875,2423,7Networks_RH_Default_PFCdPFCm_18,204,62,85,0,22,39,35
876,2424,7Networks_RH_Default_PFCdPFCm_19,204,63,78,0,5,45,40
877,2425,7Networks_RH_Default_PFCdPFCm_20,204,63,79,0,12,46,48
878,2426,7Networks_RH_Default_PFCdPFCm_21,204,63,80,0,29,30,39
879,2427,7Networks_RH_Default_PFCdPFCm_22,204,63,81,0,24,40,45
880,2428,7Networks_RH_Default_PFCdPFCm_23,204,63,82,0,8,34,57
881,2429,7Networks_RH_Default_PFCdPFCm_24,204,63,83,0,23,24,47
882,2430,7Networks_RH_Default_PFCdPFCm_25,204,63,84,0,19,34,54
883,2431,7Networks_RH_Default_PFCdPFCm_26,204,63,85,0,12,22,62
884,2432,7Networks_RH_Default_pCunPCC_1,204,62,70,0,10,-51,9
885,2433,7Networks_RH_Default_pCunPCC_2,204,62,78,0,7,-46,14
886,2434,7Networks_RH_Default_pCunPCC_3,204,63,77,0,13,-56,18
887,2435,7Networks_RH_Default_pCunPCC_4,204,64,77,0,5,-52,18
888,2436,7Networks_RH_Default_pCunPCC_5,204,64,78,0,7,-42,23
889,2437,7Networks_RH_Default_pCunPCC_6,204,64,79,0,12,-64,26
890,2438,7Networks_RH_Default_pCunPCC_7,204,64,80,0,4,-59,25
891,2439,7Networks_RH_Default_pCunPCC_8,204,64,81,0,6,-48,26
892,2440,7Networks_RH_Default_pCunPCC_9,204,64,82,0,6,-42,31
893,2441,7Networks_RH_Default_pCunPCC_10,204,64,83,0,4,-31,30
894,2442,7Networks_RH_Default_pCunPCC_11,204,64,84,0,11,-52,30
895,2443,7Networks_RH_Default_pCunPCC_12,204,65,77,0,5,-64,33
896,2444,7Networks_RH_Default_pCunPCC_13,204,65,78,0,5,-34,36
897,2445,7Networks_RH_Default_pCunPCC_14,204,65,79,0,4,-25,38
898,2446,7Networks_RH_Default_pCunPCC_15,204,65,80,0,10,-43,38
899,2447,7Networks_RH_Default_pCunPCC_16,204,65,81,0,8,-55,37
900,2448,7Networks_RH_Default_pCunPCC_17,204,65,82,0,6,-64,43
901,2449,7Networks_RH_Default_pCunPCC_18,204,65,83,0,8,-48,44
902,2450,7Networks_RH_Default_pCunPCC_19,204,65,84,0,6,-54,46
