roi,mics,label,R,G,B,A,coor.x,coor.y,coor.z
370,2118,7Networks_RH_SalVentAttn_TempOccPar_3,197,58,252,0,62,-31,22
371,2119,7Networks_RH_SalVentAttn_TempOccPar_4,197,58,253,0,50,-28,25
372,2120,7Networks_RH_SalVentAttn_TempOccPar_5,197,58,254,0,64,-39,26
373,2121,7Networks_RH_SalVentAttn_TempOccPar_6,197,58,255,0,61,-21,22
374,2122,7Networks_RH_SalVentAttn_TempOccPar_7,194,51,250,0,63,-26,37
375,2123,7Networks_RH_SalVentAttn_TempOccPar_8,194,51,251,0,61,-33,46
376,2124,7Networks_RH_SalVentAttn_PrC_1,197,59,251,0,54,1,45
377,2125,7Networks_RH_SalVentAttn_FrOperIns_1,197,59,248,0,39,5,-12
378,2126,7Networks_RH_SalVentAttn_FrOperIns_2,197,59,249,0,40,7,0
379,2127,7Networks_RH_SalVentAttn_FrOperIns_3,197,59,250,0,40,-10,-3
380,2128,7Networks_RH_SalVentAttn_FrOperIns_4,197,59,252,0,34,25,3
381,2129,7Networks_RH_SalVentAttn_FrOperIns_5,197,59,253,0,42,17,6
382,2130,7Networks_RH_SalVentAttn_FrOperIns_6,197,59,254,0,38,4,11
383,2131,7Networks_RH_SalVentAttn_FrOperIns_7,197,59,255,0,49,5,3
384,2132,7Networks_RH_SalVentAttn_FrOperIns_8,194,52,250,0,53,11,12
385,2133,7Networks_RH_SalVentAttn_FrOperIns_9,194,52,251,0,60,9,18
386,2134,7Networks_RH_SalVentAttn_PFCl_1,196,57,251,0,29,44,33
387,2135,7Networks_RH_SalVentAttn_Med_1,196,57,244,0,5,20,24
388,2136,7Networks_RH_SalVentAttn_Med_2,196,57,245,0,8,25,32
389,2137,7Networks_RH_SalVentAttn_Med_3,196,57,246,0,4,-16,37
390,2138,7Networks_RH_SalVentAttn_Med_4,196,57,247,0,7,8,41
391,2139,7Networks_RH_SalVentAttn_Med_5,196,57,248,0,10,-29,41
392,2140,7Networks_RH_SalVentAttn_Med_6,196,57,250,0,12,-38,45
393,2141,7Networks_RH_SalVentAttn_Med_7,196,57,252,0,14,-27,44
394,2142,7Networks_RH_SalVentAttn_Med_8,196,57,253,0,6,13,54
395,2143,7Networks_RH_SalVentAttn_Med_9,196,57,254,0,9,-44,53
396,2144,7Networks_RH_SalVentAttn_Med_10,196,57,255,0,10,-34,52
397,2145,7Networks_RH_SalVentAttn_Med_11,196,58,249,0,4,12,63
398,2146,7Networks_RH_SalVentAttn_Med_12,196,58,250,0,7,-2,66
399,2147,7Networks_RH_SalVentAttn_Med_13,196,58,251,0,15,7,70
400,2148,7Networks_RH_Limbic_OFC_1,220,249,162,0,20,14,-22
401,2149,7Networks_RH_Limbic_OFC_2,220,249,163,0,12,25,-21
402,2150,7Networks_RH_Limbic_OFC_3,220,249,165,0,23,32,-18
403,2151,7Networks_RH_Limbic_OFC_4,220,249,166,0,10,48,-22
404,2152,7Networks_RH_Limbic_OFC_5,220,249,167,0,4,24,-22
405,2153,7Networks_RH_Limbic_OFC_6,220,249,168,0,4,27,-12
406,2154,7Networks_RH_Limbic_OFC_7,220,249,169,0,9,63,-14
407,2155,7Networks_RH_Limbic_TempPole_1,220,249,164,0,38,-1,-44
408,2156,7Networks_RH_Limbic_TempPole_2,220,249,170,0,24,7,-37
409,2157,7Networks_RH_Limbic_TempPole_3,220,249,171,0,28,-6,-35
410,2158,7Networks_RH_Limbic_TempPole_4,220,249,172,0,40,-15,-31
411,2159,7Networks_RH_Limbic_TempPole_5,220,250,165,0,38,19,-36
412,2160,7Networks_RH_Limbic_TempPole_6,220,250,166,0,53,-17,-33
413,2161,7Networks_RH_Limbic_TempPole_7,220,250,167,0,31,14,-30
414,2162,7Networks_RH_Limbic_TempPole_8,220,250,168,0,45,-31,-23
415,2163,7Networks_RH_Limbic_TempPole_9,220,250,169,0,22,-19,-26
416,2164,7Networks_RH_Limbic_TempPole_10,220,250,170,0,44,10,-18
417,2165,7Networks_RH_Cont_Par_1,230,147,33,0,60,-40,36
418,2166,7Networks_RH_Cont_Par_2,230,147,35,0,55,-41,48
419,2167,7Networks_RH_Cont_Par_3,230,147,36,0,53,-50,49
420,2168,7Networks_RH_Cont_Par_4,230,147,37,0,51,-35,51
421,2169,7Networks_RH_Cont_Par_5,230,147,38,0,45,-43,44
422,2170,7Networks_RH_Cont_Par_6,230,147,39,0,41,-56,48
423,2171,7Networks_RH_Cont_Temp_1,230,147,34,0,59,-33,-23
424,2172,7Networks_RH_Cont_Temp_2,230,147,40,0,64,-42,-10
425,2173,7Networks_RH_Cont_PFCv_1,229,148,35,0,34,21,-8
426,2174,7Networks_RH_Cont_PFCl_1,229,147,33,0,27,50,-15
427,2175,7Networks_RH_Cont_PFCl_2,229,148,26,0,22,63,-6
428,2176,7Networks_RH_Cont_PFCl_3,229,148,27,0,42,51,-6
429,2177,7Networks_RH_Cont_PFCl_4,229,148,28,0,49,42,1
430,2178,7Networks_RH_Cont_PFCl_5,229,148,29,0,30,57,6
431,2179,7Networks_RH_Cont_PFCl_6,229,148,30,0,55,20,9
432,2180,7Networks_RH_Cont_PFCl_7,229,148,31,0,52,31,15
433,2181,7Networks_RH_Cont_PFCl_8,229,148,32,0,42,45,12
434,2182,7Networks_RH_Cont_PFCl_9,229,148,34,0,27,53,20
435,2183,7Networks_RH_Cont_PFCl_10,229,148,36,0,49,18,22
436,2184,7Networks_RH_Cont_PFCl_11,229,148,37,0,37,45,25
437,2185,7Networks_RH_Cont_PFCl_12,229,148,38,0,47,30,26
438,2186,7Networks_RH_Cont_PFCl_13,229,148,39,0,22,55,30
439,2187,7Networks_RH_Cont_PFCl_14,229,148,40,0,39,13,33
440,2188,7Networks_RH_Cont_PFCl_15,229,149,33,0,40,33,38
441,2189,7Networks_RH_Cont_PFCl_16,229,149,34,0,45,19,43
442,2190,7Networks_RH_Cont_PFCl_17,229,149,35,0,31,31,39
443,2191,7Networks_RH_Cont_PFCl_18,229,149,36,0,44,6,50
444,2192,7Networks_RH_Cont_PFCl_19,229,149,37,0,35,14,57
445,2193,7Networks_RH_Cont_PFCl_20,229,149,38,0,23,14,62
446,2194,7Networks_RH_Cont_pCun_1,229,147,35,0,16,-64,29
447,2195,7Networks_RH_Cont_pCun_2,229,147,36,0,14,-73,42
448,2196,7Networks_RH_Cont_pCun_3,229,147,37,0,4,-70,49
449,2197,7Networks_RH_Cont_Cing_1,229,147,34,0,6,-26,28
450,2198,7Networks_RH_Cont_Cing_2,229,147,38,0,5,3,30
451,2199,7Networks_RH_Cont_Cing_3,229,147,39,0,6,-12,30
452,2200,7Networks_RH_Cont_PFCmp_1,230,148,37,0,8,36,24
453,2201,7Networks_RH_Cont_PFCmp_2,230,148,38,0,5,33,44
454,2202,7Networks_RH_Cont_PFCmp_3,230,148,39,0,5,25,53
455,2203,7Networks_RH_Default_Par_1,205,62,75,0,56,-47,14
456,2204,7Networks_RH_Default_Par_2,205,62,76,0,48,-59,19
457,2205,7Networks_RH_Default_Par_3,205,62,78,0,53,-50,21
458,2206,7Networks_RH_Default_Par_4,205,62,79,0,54,-43,25
459,2207,7Networks_RH_Default_Par_5,205,62,80,0,49,-60,31
460,2208,7Networks_RH_Default_Par_6,205,62,81,0,57,-51,33
461,2209,7Networks_RH_Default_Par_7,205,62,82,0,43,-71,43
462,2210,7Networks_RH_Default_Par_8,205,62,83,0,49,-60,45
463,2211,7Networks_RH_Default_Temp_1,205,61,75,0,49,9,-34
464,2212,7Networks_RH_Default_Temp_2,205,61,76,0,58,-8,-27
465,2213,7Networks_RH_Default_Temp_3,205,61,77,0,50,15,-21
466,2214,7Networks_RH_Default_Temp_4,205,61,79,0,60,-5,-16
467,2215,7Networks_RH_Default_Temp_5,205,61,80,0,65,-24,-16
468,2216,7Networks_RH_Default_Temp_6,205,61,81,0,53,-2,-13
469,2217,7Networks_RH_Default_Temp_7,205,61,82,0,63,-24,-7
470,2218,7Networks_RH_Default_Temp_8,205,61,83,0,50,-18,-8
471,2219,7Networks_RH_Default_Temp_9,205,61,84,0,62,-37,0
472,2220,7Networks_RH_Default_Temp_10,205,61,85,0,50,-32,1
473,2221,7Networks_RH_Default_PFCv_1,205,61,78,0,34,23,-18
474,2222,7Networks_RH_Default_PFCv_2,205,62,77,0,35,37,-13
475,2223,7Networks_RH_Default_PFCv_3,205,62,84,0,47,31,-10
476,2224,7Networks_RH_Default_PFCv_4,205,63,77,0,50,29,1
477,2225,7Networks_RH_Default_PFCdPFCm_1,204,62,72,0,5,45,-13
478,2226,7Networks_RH_Default_PFCdPFCm_2,204,62,73,0,6,35,-6
479,2227,7Networks_RH_Default_PFCdPFCm_3,204,62,74,0,8,53,-4
480,2228,7Networks_RH_Default_PFCdPFCm_4,204,62,75,0,12,67,6
481,2229,7Networks_RH_Default_PFCdPFCm_5,204,62,76,0,8,42,5
482,2230,7Networks_RH_Default_PFCdPFCm_6,204,62,77,0,7,56,11
483,2231,7Networks_RH_Default_PFCdPFCm_7,204,62,79,0,6,30,14
484,2232,7Networks_RH_Default_PFCdPFCm_8,204,62,80,0,16,64,20
485,2233,7Networks_RH_Default_PFCdPFCm_9,204,62,81,0,5,52,30
486,2234,7Networks_RH_Default_PFCdPFCm_10,204,62,82,0,14,52,40
487,2235,7Networks_RH_Default_PFCdPFCm_11,204,62,83,0,22,40,37
488,2236,7Networks_RH_Default_PFCdPFCm_12,204,62,84,0,9,38,54
489,2237,7Networks_RH_Default_PFCdPFCm_13,204,62,85,0,25,26,46
490,2238,7Networks_RH_Default_PFCdPFCm_14,204,63,78,0,22,35,52
491,2239,7Networks_RH_Default_PFCdPFCm_15,204,63,79,0,12,21,62
492,2240,7Networks_RH_Default_pCunPCC_1,204,62,78,0,7,-48,13
493,2241,7Networks_RH_Default_pCunPCC_2,204,63,77,0,14,-56,17
494,2242,7Networks_RH_Default_pCunPCC_3,204,63,80,0,7,-41,24
495,2243,7Networks_RH_Default_pCunPCC_4,204,63,81,0,6,-50,24
496,2244,7Networks_RH_Default_pCunPCC_5,204,63,82,0,4,-62,26
497,2245,7Networks_RH_Default_pCunPCC_6,204,63,83,0,5,-33,35
498,2246,7Networks_RH_Default_pCunPCC_7,204,63,84,0,10,-43,36
499,2247,7Networks_RH_Default_pCunPCC_8,204,64,77,0,8,-54,33
500,2248,7Networks_RH_Default_pCunPCC_9,204,64,78,0,5,-67,34
501,2249,7Networks_RH_Default_pCunPCC_10,204,64,79,0,8,-49,43
502,2250,7Networks_RH_Default_pCunPCC_11,204,64,80,0,6,-62,43
