roi,mics,label,R,G,B,A,coor.x,coor.y,coor.z
366,2164,7Networks_RH_Default_Par_3,209,62,79,0,53,-53,26
367,2165,7Networks_RH_Default_Par_4,209,62,80,0,55,-45,33
368,2166,7Networks_RH_Default_Par_5,209,62,81,0,47,-64,42
369,2167,7Networks_RH_Default_Temp_1,209,61,76,0,49,9,-33
370,2168,7Networks_RH_Default_Temp_2,209,61,77,0,61,-8,-23
371,2169,7Networks_RH_Default_Temp_3,209,61,79,0,47,16,-20
372,2170,7Networks_RH_Default_Temp_4,209,61,80,0,55,-4,-14
373,2171,7Networks_RH_Default_Temp_5,209,61,81,0,63,-23,-7
374,2172,7Networks_RH_Default_Temp_6,209,61,82,0,49,-20,-8
375,2173,7Networks_RH_Default_Temp_7,209,61,83,0,63,-38,0
376,2174,7Networks_RH_Default_Temp_8,209,61,84,0,50,-33,2
377,2175,7Networks_RH_Default_PFCv_1,209,61,78,0,35,23,-18
378,2176,7Networks_RH_Default_PFCv_2,209,62,77,0,35,38,-13
379,2177,7Networks_RH_Default_PFCv_3,209,62,82,0,48,32,-8
380,2178,7Networks_RH_Default_PFCv_4,209,62,83,0,54,24,6
381,2179,7Networks_RH_Default_PFCdPFCm_1,208,62,73,0,5,41,-11
382,2180,7Networks_RH_Default_PFCdPFCm_2,208,62,74,0,9,67,1
383,2181,7Networks_RH_Default_PFCdPFCm_3,208,62,75,0,7,42,4
384,2182,7Networks_RH_Default_PFCdPFCm_4,208,62,76,0,7,54,13
385,2183,7Networks_RH_Default_PFCdPFCm_5,208,62,77,0,17,65,16
386,2184,7Networks_RH_Default_PFCdPFCm_6,208,62,79,0,6,25,18
387,2185,7Networks_RH_Default_PFCdPFCm_7,208,62,80,0,6,58,29
388,2186,7Networks_RH_Default_PFCdPFCm_8,208,62,81,0,16,52,36
389,2187,7Networks_RH_Default_PFCdPFCm_9,208,62,82,0,5,44,40
390,2188,7Networks_RH_Default_PFCdPFCm_10,208,62,83,0,26,34,39
391,2189,7Networks_RH_Default_PFCdPFCm_11,208,62,84,0,14,39,52
392,2190,7Networks_RH_Default_PFCdPFCm_12,208,62,85,0,24,26,51
393,2191,7Networks_RH_Default_PFCdPFCm_13,208,63,78,0,12,20,63
394,2192,7Networks_RH_Default_pCunPCC_1,208,62,78,0,12,-55,15
395,2193,7Networks_RH_Default_pCunPCC_2,208,63,77,0,7,-44,20
396,2194,7Networks_RH_Default_pCunPCC_3,208,63,79,0,17,-63,28
397,2195,7Networks_RH_Default_pCunPCC_4,208,63,80,0,6,-52,23
398,2196,7Networks_RH_Default_pCunPCC_5,208,63,81,0,5,-63,31
399,2197,7Networks_RH_Default_pCunPCC_6,208,63,82,0,7,-39,35
400,2198,7Networks_RH_Default_pCunPCC_7,208,63,83,0,4,-20,37
401,2199,7Networks_RH_Default_pCunPCC_8,208,63,84,0,10,-53,35
402,2200,7Networks_RH_Default_pCunPCC_9,208,64,77,0,7,-50,45
