roi,mics,label,R,G,B,A,coor.x,coor.y,coor.z
369,2067,7Networks_RH_SomMot_23,74,130,177,0,52,-11,38
370,2068,7Networks_RH_SomMot_24,74,130,178,0,8,0,44
371,2069,7Networks_RH_SomMot_25,74,130,179,0,11,-16,41
372,2070,7Networks_RH_SomMot_26,74,130,180,0,53,-19,47
373,2071,7Networks_RH_SomMot_27,74,130,182,0,51,-13,50
374,2072,7Networks_RH_SomMot_28,74,130,183,0,39,-16,41
375,2073,7Networks_RH_SomMot_29,74,130,184,0,46,-9,51
376,2074,7Networks_RH_SomMot_30,74,130,185,0,49,-26,57
377,2075,7Networks_RH_SomMot_31,74,130,186,0,7,-13,50
378,2076,7Networks_RH_SomMot_32,74,130,187,0,6,0,55
379,2077,7Networks_RH_SomMot_33,74,130,188,0,43,-21,54
380,2078,7Networks_RH_SomMot_34,74,131,181,0,41,-17,57
381,2079,7Networks_RH_SomMot_35,74,131,182,0,34,-34,60
382,2080,7Networks_RH_SomMot_36,74,131,183,0,5,-23,57
383,2081,7Networks_RH_SomMot_37,74,131,184,0,35,-27,61
384,2082,7Networks_RH_SomMot_38,74,131,185,0,36,-16,68
385,2083,7Networks_RH_SomMot_39,74,131,186,0,30,-41,65
386,2084,7Networks_RH_SomMot_40,74,131,187,0,31,-23,61
387,2085,7Networks_RH_SomMot_41,74,131,188,0,28,-11,65
388,2086,7Networks_RH_SomMot_42,74,132,181,0,9,-41,65
389,2087,7Networks_RH_SomMot_43,74,132,182,0,3,-32,63
390,2088,7Networks_RH_SomMot_44,74,132,183,0,25,-34,69
391,2089,7Networks_RH_SomMot_45,74,132,184,0,19,-4,69
392,2090,7Networks_RH_SomMot_46,74,132,185,0,24,-28,68
393,2091,7Networks_RH_SomMot_47,74,132,186,0,19,-27,62
394,2092,7Networks_RH_SomMot_48,74,132,187,0,23,-22,71
395,2093,7Networks_RH_SomMot_49,74,132,188,0,19,-14,72
396,2094,7Networks_RH_SomMot_50,74,133,181,0,15,-47,75
397,2095,7Networks_RH_SomMot_51,74,133,182,0,7,-16,73
398,2096,7Networks_RH_SomMot_52,74,133,183,0,21,-37,75
399,2097,7Networks_RH_SomMot_53,74,133,184,0,5,-31,73
400,2098,7Networks_RH_SomMot_54,74,133,185,0,11,-38,77
401,2099,7Networks_RH_SomMot_55,74,133,186,0,14,-26,72
402,2100,7Networks_RH_SomMot_56,74,133,187,0,14,-32,74
403,2101,7Networks_RH_DorsAttn_Post_1,4,118,9,0,47,-37,-22
404,2102,7Networks_RH_DorsAttn_Post_2,4,118,10,0,50,-53,-17
405,2103,7Networks_RH_DorsAttn_Post_3,4,118,11,0,59,-55,-1
406,2104,7Networks_RH_DorsAttn_Post_4,4,118,12,0,51,-59,14
407,2105,7Networks_RH_DorsAttn_Post_5,4,118,13,0,47,-67,20
408,2106,7Networks_RH_DorsAttn_Post_6,4,118,14,0,43,-81,20
409,2107,7Networks_RH_DorsAttn_Post_7,4,118,15,0,45,-77,27
410,2108,7Networks_RH_DorsAttn_Post_8,4,119,8,0,30,-66,34
411,2109,7Networks_RH_DorsAttn_Post_9,4,119,9,0,34,-72,41
412,2110,7Networks_RH_DorsAttn_Post_10,4,119,10,0,56,-22,42
413,2111,7Networks_RH_DorsAttn_Post_11,4,119,11,0,55,-30,52
414,2112,7Networks_RH_DorsAttn_Post_12,4,119,12,0,48,-37,53
415,2113,7Networks_RH_DorsAttn_Post_13,4,119,13,0,33,-66,50
416,2114,7Networks_RH_DorsAttn_Post_14,4,119,14,0,16,-79,52
417,2115,7Networks_RH_DorsAttn_Post_15,4,119,16,0,46,-28,43
418,2116,7Networks_RH_DorsAttn_Post_16,4,119,17,0,39,-40,46
419,2117,7Networks_RH_DorsAttn_Post_17,4,119,18,0,28,-63,52
420,2118,7Networks_RH_DorsAttn_Post_18,4,119,19,0,34,-56,52
421,2119,7Networks_RH_DorsAttn_Post_19,4,119,20,0,21,-69,54
422,2120,7Networks_RH_DorsAttn_Post_20,4,119,21,0,36,-33,47
423,2121,7Networks_RH_DorsAttn_Post_21,4,119,22,0,35,-46,54
424,2122,7Networks_RH_DorsAttn_Post_22,4,120,15,0,11,-71,54
425,2123,7Networks_RH_DorsAttn_Post_23,4,120,16,0,36,-40,58
426,2124,7Networks_RH_DorsAttn_Post_24,4,120,17,0,6,-54,53
427,2125,7Networks_RH_DorsAttn_Post_25,4,120,18,0,27,-56,60
428,2126,7Networks_RH_DorsAttn_Post_26,4,120,19,0,8,-64,59
429,2127,7Networks_RH_DorsAttn_Post_27,4,120,20,0,36,-49,66
430,2128,7Networks_RH_DorsAttn_Post_28,4,120,21,0,22,-63,65
431,2129,7Networks_RH_DorsAttn_Post_29,4,120,22,0,14,-61,66
432,2130,7Networks_RH_DorsAttn_Post_30,4,121,15,0,8,-51,65
433,2131,7Networks_RH_DorsAttn_Post_31,4,121,16,0,23,-49,69
434,2132,7Networks_RH_DorsAttn_FEF_1,5,118,15,0,40,-3,51
435,2133,7Networks_RH_DorsAttn_FEF_2,5,118,16,0,29,2,53
436,2134,7Networks_RH_DorsAttn_FEF_3,5,118,17,0,30,-7,53
437,2135,7Networks_RH_DorsAttn_FEF_4,5,118,18,0,25,-1,59
438,2136,7Networks_RH_DorsAttn_PrCv_1,5,118,19,0,43,8,25
439,2137,7Networks_RH_DorsAttn_PrCv_2,5,118,20,0,52,8,30
440,2138,7Networks_RH_SalVentAttn_TempOccPar_1,201,58,247,0,60,-45,6
441,2139,7Networks_RH_SalVentAttn_TempOccPar_2,201,58,248,0,56,-54,10
442,2140,7Networks_RH_SalVentAttn_TempOccPar_3,201,58,249,0,51,-41,12
443,2141,7Networks_RH_SalVentAttn_TempOccPar_4,201,58,250,0,62,-40,20
444,2142,7Networks_RH_SalVentAttn_TempOccPar_5,201,58,252,0,64,-31,22
445,2143,7Networks_RH_SalVentAttn_TempOccPar_6,201,58,253,0,51,-30,25
446,2144,7Networks_RH_SalVentAttn_TempOccPar_7,201,58,254,0,60,-21,21
447,2145,7Networks_RH_SalVentAttn_TempOccPar_8,201,58,255,0,63,-39,30
448,2146,7Networks_RH_SalVentAttn_TempOccPar_9,198,51,250,0,59,-27,33
449,2147,7Networks_RH_SalVentAttn_TempOccPar_10,198,51,251,0,65,-30,34
450,2148,7Networks_RH_SalVentAttn_TempOccPar_11,198,52,244,0,62,-18,32
451,2149,7Networks_RH_SalVentAttn_TempOccPar_12,198,52,245,0,63,-25,44
452,2150,7Networks_RH_SalVentAttn_PrC_1,201,59,251,0,50,3,41
453,2151,7Networks_RH_SalVentAttn_FrOperIns_1,201,59,247,0,39,7,-16
454,2152,7Networks_RH_SalVentAttn_FrOperIns_2,201,59,248,0,41,6,-5
455,2153,7Networks_RH_SalVentAttn_FrOperIns_3,201,59,249,0,34,26,1
456,2154,7Networks_RH_SalVentAttn_FrOperIns_4,201,59,250,0,41,-10,-3
457,2155,7Networks_RH_SalVentAttn_FrOperIns_5,201,59,252,0,38,2,5
458,2156,7Networks_RH_SalVentAttn_FrOperIns_6,201,59,253,0,38,23,7
459,2157,7Networks_RH_SalVentAttn_FrOperIns_7,201,59,254,0,36,6,12
460,2158,7Networks_RH_SalVentAttn_FrOperIns_8,201,59,255,0,43,13,5
461,2159,7Networks_RH_SalVentAttn_FrOperIns_9,198,52,250,0,54,15,6
462,2160,7Networks_RH_SalVentAttn_FrOperIns_10,198,52,251,0,50,4,4
463,2161,7Networks_RH_SalVentAttn_FrOperIns_11,198,53,244,0,53,11,13
464,2162,7Networks_RH_SalVentAttn_FrOperIns_12,198,53,245,0,59,9,19
465,2163,7Networks_RH_SalVentAttn_PFCl_1,200,57,251,0,33,43,31
466,2164,7Networks_RH_SalVentAttn_Med_1,200,57,244,0,5,21,24
467,2165,7Networks_RH_SalVentAttn_Med_2,200,57,245,0,9,25,32
468,2166,7Networks_RH_SalVentAttn_Med_3,200,57,246,0,7,12,37
469,2167,7Networks_RH_SalVentAttn_Med_4,200,57,247,0,4,-8,37
470,2168,7Networks_RH_SalVentAttn_Med_5,200,57,248,0,10,-29,41
471,2169,7Networks_RH_SalVentAttn_Med_6,200,57,250,0,8,14,48
472,2170,7Networks_RH_SalVentAttn_Med_7,200,57,252,0,12,-38,45
473,2171,7Networks_RH_SalVentAttn_Med_8,200,57,253,0,13,-26,45
474,2172,7Networks_RH_SalVentAttn_Med_9,200,57,254,0,10,-43,53
475,2173,7Networks_RH_SalVentAttn_Med_10,200,57,255,0,10,-34,52
476,2174,7Networks_RH_SalVentAttn_Med_11,200,58,249,0,5,12,61
477,2175,7Networks_RH_SalVentAttn_Med_12,200,58,250,0,7,-2,67
478,2176,7Networks_RH_SalVentAttn_Med_13,200,58,251,0,16,6,70
479,2177,7Networks_RH_Limbic_OFC_1,224,249,161,0,20,14,-22
480,2178,7Networks_RH_Limbic_OFC_2,224,249,162,0,15,28,-24
481,2179,7Networks_RH_Limbic_OFC_3,224,249,163,0,11,23,-18
482,2180,7Networks_RH_Limbic_OFC_4,224,249,165,0,10,42,-23
483,2181,7Networks_RH_Limbic_OFC_5,224,249,166,0,23,28,-19
484,2182,7Networks_RH_Limbic_OFC_6,224,249,167,0,5,21,-21
485,2183,7Networks_RH_Limbic_OFC_7,224,249,168,0,4,50,-23
486,2184,7Networks_RH_Limbic_OFC_8,224,249,169,0,14,58,-19
487,2185,7Networks_RH_Limbic_OFC_9,224,249,170,0,6,63,-11
488,2186,7Networks_RH_Limbic_TempPole_1,224,249,164,0,37,0,-44
489,2187,7Networks_RH_Limbic_TempPole_2,224,249,171,0,33,14,-40
490,2188,7Networks_RH_Limbic_TempPole_3,224,249,172,0,28,-6,-36
491,2189,7Networks_RH_Limbic_TempPole_4,224,250,165,0,39,-12,-34
492,2190,7Networks_RH_Limbic_TempPole_5,224,250,166,0,24,6,-37
493,2191,7Networks_RH_Limbic_TempPole_6,224,250,167,0,52,-18,-32
494,2192,7Networks_RH_Limbic_TempPole_7,224,250,168,0,31,14,-30
495,2193,7Networks_RH_Limbic_TempPole_8,224,250,169,0,37,-31,-24
496,2194,7Networks_RH_Limbic_TempPole_9,224,250,170,0,44,19,-26
497,2195,7Networks_RH_Limbic_TempPole_10,224,250,171,0,22,-17,-27
498,2196,7Networks_RH_Limbic_TempPole_11,224,250,172,0,46,7,-15
499,2197,7Networks_RH_Cont_Par_1,234,147,31,0,58,-45,35
500,2198,7Networks_RH_Cont_Par_2,234,147,32,0,61,-35,44
501,2199,7Networks_RH_Cont_Par_3,234,147,33,0,42,-71,44
502,2200,7Networks_RH_Cont_Par_4,234,147,35,0,54,-39,48
503,2201,7Networks_RH_Cont_Par_5,234,147,36,0,47,-56,51
504,2202,7Networks_RH_Cont_Par_6,234,147,37,0,50,-45,51
505,2203,7Networks_RH_Cont_Par_7,234,147,38,0,40,-62,49
506,2204,7Networks_RH_Cont_Par_8,234,147,39,0,44,-45,45
507,2205,7Networks_RH_Cont_Par_9,234,147,40,0,37,-51,42
508,2206,7Networks_RH_Cont_Temp_1,234,147,34,0,59,-30,-23
509,2207,7Networks_RH_Cont_Temp_2,234,148,33,0,63,-41,-11
510,2208,7Networks_RH_Cont_PFCv_1,233,148,35,0,34,20,-8
511,2209,7Networks_RH_Cont_PFCl_1,233,147,30,0,23,42,-17
512,2210,7Networks_RH_Cont_PFCl_2,233,147,31,0,28,56,-13
513,2211,7Networks_RH_Cont_PFCl_3,233,147,32,0,42,51,-8
514,2212,7Networks_RH_Cont_PFCl_4,233,147,33,0,30,58,-3
515,2213,7Networks_RH_Cont_PFCl_5,233,148,26,0,19,65,-3
516,2214,7Networks_RH_Cont_PFCl_6,233,148,27,0,50,40,5
517,2215,7Networks_RH_Cont_PFCl_7,233,148,28,0,41,50,7
518,2216,7Networks_RH_Cont_PFCl_8,233,148,29,0,30,57,9
519,2217,7Networks_RH_Cont_PFCl_9,233,148,30,0,50,30,18
520,2218,7Networks_RH_Cont_PFCl_10,233,148,31,0,54,18,20
521,2219,7Networks_RH_Cont_PFCl_11,233,148,32,0,42,43,16
522,2220,7Networks_RH_Cont_PFCl_12,233,148,34,0,32,48,20
523,2221,7Networks_RH_Cont_PFCl_13,233,148,36,0,25,54,26
524,2222,7Networks_RH_Cont_PFCl_14,233,148,37,0,43,18,27
525,2223,7Networks_RH_Cont_PFCl_15,233,148,38,0,47,30,28
526,2224,7Networks_RH_Cont_PFCl_16,233,148,39,0,38,10,35
527,2225,7Networks_RH_Cont_PFCl_17,233,148,40,0,38,33,39
528,2226,7Networks_RH_Cont_PFCl_18,233,149,33,0,47,18,39
529,2227,7Networks_RH_Cont_PFCl_19,233,149,34,0,42,12,45
530,2228,7Networks_RH_Cont_PFCl_20,233,149,35,0,40,23,50
531,2229,7Networks_RH_Cont_PFCl_21,233,149,36,0,41,7,55
532,2230,7Networks_RH_Cont_PFCl_22,233,149,37,0,31,16,53
533,2231,7Networks_RH_Cont_PFCl_23,233,149,38,0,24,12,51
534,2232,7Networks_RH_Cont_PFCl_24,233,149,39,0,24,9,64
535,2233,7Networks_RH_Cont_PFCl_25,233,149,40,0,14,16,64
536,2234,7Networks_RH_Cont_pCun_1,233,147,35,0,14,-72,40
537,2235,7Networks_RH_Cont_pCun_2,233,147,36,0,5,-71,48
538,2236,7Networks_RH_Cont_Cing_1,233,147,34,0,7,-38,25
539,2237,7Networks_RH_Cont_Cing_2,233,147,37,0,6,-23,29
540,2238,7Networks_RH_Cont_Cing_3,233,147,38,0,5,4,29
541,2239,7Networks_RH_Cont_Cing_4,233,147,39,0,5,-10,31
542,2240,7Networks_RH_Cont_PFCmp_1,234,148,37,0,7,35,24
543,2241,7Networks_RH_Cont_PFCmp_2,234,148,38,0,5,37,48
544,2242,7Networks_RH_Cont_PFCmp_3,234,148,39,0,5,25,48
545,2243,7Networks_RH_Default_Par_1,209,62,75,0,57,-47,13
546,2244,7Networks_RH_Default_Par_2,209,62,76,0,50,-50,18
547,2245,7Networks_RH_Default_Par_3,209,62,78,0,54,-44,23
548,2246,7Networks_RH_Default_Par_4,209,62,79,0,47,-59,25
549,2247,7Networks_RH_Default_Par_5,209,62,80,0,55,-53,28
550,2248,7Networks_RH_Default_Par_6,209,62,81,0,50,-69,31
551,2249,7Networks_RH_Default_Par_7,209,62,82,0,50,-62,37
552,2250,7Networks_RH_Default_Par_8,209,62,83,0,56,-52,43
553,2251,7Networks_RH_Default_Temp_1,209,61,74,0,48,10,-35
554,2252,7Networks_RH_Default_Temp_2,209,61,75,0,58,-8,-27
555,2253,7Networks_RH_Default_Temp_3,209,61,76,0,52,8,-22
556,2254,7Networks_RH_Default_Temp_4,209,61,77,0,60,-5,-16
557,2255,7Networks_RH_Default_Temp_5,209,61,79,0,65,-24,-16
558,2256,7Networks_RH_Default_Temp_6,209,61,80,0,55,-2,-11
559,2257,7Networks_RH_Default_Temp_7,209,61,81,0,63,-24,-7
560,2258,7Networks_RH_Default_Temp_8,209,61,82,0,49,-17,-10
561,2259,7Networks_RH_Default_Temp_9,209,61,83,0,49,-25,-5
562,2260,7Networks_RH_Default_Temp_10,209,61,84,0,63,-37,0
563,2261,7Networks_RH_Default_Temp_11,209,61,85,0,50,-35,3
564,2262,7Networks_RH_Default_PFCv_1,209,61,78,0,29,19,-20
565,2263,7Networks_RH_Default_PFCv_2,209,62,77,0,35,37,-13
566,2264,7Networks_RH_Default_PFCv_3,209,62,84,0,39,25,-16
567,2265,7Networks_RH_Default_PFCv_4,209,63,77,0,47,31,-11
568,2266,7Networks_RH_Default_PFCv_5,209,63,78,0,50,32,-2
569,2267,7Networks_RH_Default_PFCv_6,209,63,79,0,54,23,7
570,2268,7Networks_RH_Default_PFCdPFCm_1,208,61,78,0,4,27,-11
571,2269,7Networks_RH_Default_PFCdPFCm_2,208,62,71,0,6,46,-11
572,2270,7Networks_RH_Default_PFCdPFCm_3,208,62,72,0,8,53,-2
573,2271,7Networks_RH_Default_PFCdPFCm_4,208,62,73,0,6,39,-1
574,2272,7Networks_RH_Default_PFCdPFCm_5,208,62,74,0,8,67,3
575,2273,7Networks_RH_Default_PFCdPFCm_6,208,62,75,0,7,56,11
576,2274,7Networks_RH_Default_PFCdPFCm_7,208,62,76,0,9,43,10
577,2275,7Networks_RH_Default_PFCdPFCm_8,208,62,77,0,18,65,15
578,2276,7Networks_RH_Default_PFCdPFCm_9,208,62,79,0,6,30,13
579,2277,7Networks_RH_Default_PFCdPFCm_10,208,62,80,0,7,61,27
580,2278,7Networks_RH_Default_PFCdPFCm_11,208,62,81,0,5,48,30
581,2279,7Networks_RH_Default_PFCdPFCm_12,208,62,82,0,16,54,34
582,2280,7Networks_RH_Default_PFCdPFCm_13,208,62,83,0,24,37,34
583,2281,7Networks_RH_Default_PFCdPFCm_14,208,62,84,0,10,50,46
584,2282,7Networks_RH_Default_PFCdPFCm_15,208,62,85,0,22,41,45
585,2283,7Networks_RH_Default_PFCdPFCm_16,208,63,78,0,29,29,41
586,2284,7Networks_RH_Default_PFCdPFCm_17,208,63,79,0,15,37,53
587,2285,7Networks_RH_Default_PFCdPFCm_18,208,63,80,0,23,25,54
588,2286,7Networks_RH_Default_PFCdPFCm_19,208,63,81,0,9,26,60
589,2287,7Networks_RH_Default_pCunPCC_1,208,62,78,0,10,-51,9
590,2288,7Networks_RH_Default_pCunPCC_2,208,63,77,0,7,-46,15
591,2289,7Networks_RH_Default_pCunPCC_3,208,63,82,0,15,-57,20
592,2290,7Networks_RH_Default_pCunPCC_4,208,63,83,0,5,-53,20
593,2291,7Networks_RH_Default_pCunPCC_5,208,63,84,0,4,-45,29
594,2292,7Networks_RH_Default_pCunPCC_6,208,64,77,0,5,-63,28
595,2293,7Networks_RH_Default_pCunPCC_7,208,64,78,0,11,-49,29
596,2294,7Networks_RH_Default_pCunPCC_8,208,64,79,0,6,-36,34
597,2295,7Networks_RH_Default_pCunPCC_9,208,64,80,0,4,-24,37
598,2296,7Networks_RH_Default_pCunPCC_10,208,64,81,0,5,-67,36
599,2297,7Networks_RH_Default_pCunPCC_11,208,64,82,0,9,-54,35
600,2298,7Networks_RH_Default_pCunPCC_12,208,64,83,0,10,-43,38
601,2299,7Networks_RH_Default_pCunPCC_13,208,64,84,0,8,-50,44
602,2300,7Networks_RH_Default_pCunPCC_14,208,65,77,0,7,-61,45
